time,value
238,-253.79
239,-239.42
240,-251.39
241,-249.00
242,-239.42
243,-249.00
244,-249.00
245,-241.81
246,-251.39
247,-256.18
248,-246.60
249,-249.00
250,-249.00
251,-246.60
252,-241.81
253,-246.60
254,-237.03
255,-232.24
256,-244.21
257,-256.18
258,-251.39
259,-256.18
260,-253.79
261,-244.21
262,-241.81
263,-237.03
264,-234.63
265,-232.24
266,-227.45
267,-244.21
268,-239.42
269,-237.03
270,-239.42
271,-239.42
272,-239.42
273,-246.60
274,-246.60
275,-251.39
276,-258.57
277,-256.18
278,-244.21
279,-249.00
280,-249.00
281,-249.00
282,-249.00
283,-249.00
284,-241.81
285,-244.21
286,-258.57
287,-246.60
288,-249.00
289,-246.60
290,-244.21
291,-246.60
292,-244.21
293,-249.00
294,-249.00
295,-249.00
296,-256.18
297,-253.79
298,-249.00
299,-246.60
300,-241.81
301,-239.42
302,-244.21
303,-241.81
304,-241.81
305,-239.42
306,-244.21
307,-244.21
308,-244.21
309,-244.21
310,-239.42
311,-246.60
312,-241.81
313,-239.42
314,-237.03
315,-244.21
316,-244.21
317,-246.60
318,-234.63
319,-239.42
320,-249.00
321,-244.21
322,-246.60
323,-246.60
324,-251.39
325,-244.21
326,-244.21
327,-241.81
328,-246.60
329,-246.60
330,-239.42
331,-241.81
332,-239.42
333,-234.63
334,-237.03
335,-244.21
336,-244.21
337,-249.00
338,-246.60
339,-239.42
340,-241.81
341,-244.21
342,-251.39
343,-256.18
344,-241.81
345,-239.42
346,-256.18
347,-241.81
348,-229.84
349,-258.57
350,-253.79
351,-241.81
352,-246.60
353,-251.39
354,-239.42
355,-244.21
356,-246.60
357,-244.21
358,-241.81
359,-244.21
360,-251.39
361,-249.00
362,-260.97
363,-244.21
364,-241.81
365,-275.33
366,-246.60
367,-227.45
368,-258.57
369,-246.60
370,-239.42
371,-251.39
372,-239.42
373,-239.42
374,-258.57
375,-249.00
376,-232.24
377,-251.39
378,-268.15
379,-244.21
380,-234.63
381,-258.57
382,-265.76
383,-232.24
384,-237.03
385,-268.15
386,-249.00
387,-222.66
388,-249.00
389,-239.42
390,-229.84
391,-251.39
392,-256.18
393,-249.00
394,-258.57
395,-253.79
396,-258.57
397,-239.42
398,-234.63
399,-265.76
400,-234.63
401,-244.21
402,-270.54
403,-244.21
404,-227.45
405,-256.18
406,-246.60
407,-237.03
408,-251.39
409,-256.18
410,-249.00
411,-246.60
412,-241.81
413,-241.81
414,-234.63
415,-253.79
416,-256.18
417,-239.42
418,-256.18
419,-253.79
420,-234.63
421,-256.18
422,-244.21
423,-244.21
424,-251.39
425,-256.18
426,-251.39
427,-249.00
428,-246.60
429,-244.21
430,-246.60
431,-241.81
432,-251.39
433,-237.03
434,-253.79
435,-253.79
436,-239.42
437,-249.00
438,-246.60
439,-251.39
440,-237.03
441,-232.24
442,-253.79
443,-241.81
444,-227.45
445,-253.79
446,-253.79
447,-237.03
448,-246.60
449,-244.21
450,-239.42
451,-241.81
452,-241.81
453,-251.39
454,-251.39
455,-239.42
456,-246.60
457,-241.81
458,-241.81
459,-253.79
460,-244.21
461,-244.21
462,-246.60
463,-239.42
464,-244.21
465,-239.42
466,-237.03
467,-244.21
468,-246.60
469,-246.60
470,-244.21
471,-253.79
472,-246.60
473,-260.97
474,-251.39
475,-244.21
476,-251.39
477,-246.60
478,-244.21
479,-241.81
480,-244.21
481,-253.79
482,-241.81
483,-244.21
484,-241.81
485,-244.21
486,-249.00
487,-246.60
488,-249.00
489,-251.39
490,-256.18
491,-241.81
492,-241.81
493,-237.03
494,-246.60
495,-244.21
496,-239.42
497,-241.81
498,-244.21
499,-244.21
500,-237.03
501,-237.03
502,-239.42
503,-246.60
504,-244.21
505,-241.81
506,-241.81
507,-251.39
508,-253.79
509,-244.21
510,-249.00
511,-256.18
512,-253.79
513,-249.00
514,-239.42
515,-241.81
516,-244.21
517,-246.60
518,-237.03
519,-237.03
520,-241.81
521,-241.81
522,-253.79
523,-251.39
524,-249.00
525,-241.81
526,-237.03
527,-234.63
528,-244.21
529,-241.81
530,-244.21
531,-241.81
532,-246.60
533,-241.81
534,-239.42
535,-237.03
536,-239.42
537,-241.81
538,-246.60
539,-244.21
540,-237.03
541,-246.60
542,-244.21
543,-251.39
544,-241.81
545,-249.00
546,-246.60
547,-256.18
548,-244.21
549,-251.39
550,-244.21
551,-246.60
552,-249.00
553,-249.00
554,-244.21
555,-237.03
556,-253.79
557,-246.60
558,-249.00
559,-241.81
560,-253.79
561,-239.42
562,-244.21
563,-253.79
564,-244.21
565,-244.21
566,-241.81
567,-234.63
568,-241.81
569,-244.21
570,-244.21
571,-246.60
572,-239.42
573,-246.60
574,-249.00
575,-246.60
576,-241.81
577,-239.42
578,-241.81
579,-241.81
580,-251.39
581,-246.60
582,-249.00
583,-241.81
584,-241.81
585,-249.00
586,-244.21
587,-241.81
588,-244.21
589,-244.21
590,-244.21
591,-244.21
592,-241.81
593,-246.60
594,-249.00
595,-237.03
596,-239.42
597,-241.81
598,-249.00
599,-246.60
600,-249.00
601,-246.60
602,-244.21
603,-241.81
604,-246.60
605,-241.81
606,-246.60
607,-237.03
608,-244.21
609,-232.24
610,-232.24
611,-241.81
612,-246.60
613,-246.60
614,-251.39
615,-251.39
616,-246.60
617,-244.21
618,-246.60
619,-251.39
620,-246.60
621,-244.21
622,-239.42
623,-210.69
624,-308.85
625,-239.42
626,-141.26
627,-354.34
628,-270.54
629,-110.13
630,-347.16
631,-287.30
632,-134.08
633,-301.67
634,-308.85
635,-208.30
636,-234.63
637,-253.79
638,-296.88
639,-232.24
640,-189.14
641,-335.19
642,-263.36
643,-155.62
644,-299.28
645,-284.91
646,-177.17
647,-256.18
648,-284.91
649,-229.84
650,-237.03
651,-265.76
652,-289.70
653,-225.05
654,-181.96
655,-239.42
656,-249.00
657,-246.60
658,-241.81
659,-237.03
660,-241.81
661,-239.42
662,-244.21
663,-244.21
664,-251.39
665,-251.39
666,-241.81
667,-239.42
668,-249.00
669,-241.81
670,-251.39
671,-251.39
672,-241.81
673,-249.00
674,-244.21
675,-237.03
676,-246.60
677,-251.39
678,-241.81
679,-244.21
680,-244.21
681,-244.21
682,-239.42
683,-241.81
684,-246.60
685,-249.00
686,-249.00
687,-246.60
688,-251.39
689,-246.60
690,-249.00
691,-249.00
692,-246.60
693,-241.81
694,-239.42
695,-244.21
696,-241.81
697,-241.81
698,-239.42
699,-239.42
700,-251.39
701,-249.00
702,-244.21
703,-241.81
704,-246.60
705,-246.60
706,-246.60
707,-246.60
708,-244.21
709,-234.63
710,-239.42
711,-239.42
712,-241.81
713,-244.21
714,-239.42
715,-244.21
716,-258.57
717,-249.00
718,-249.00
719,-239.42
720,-244.21
721,-251.39
722,-246.60
723,-251.39
724,-246.60
725,-234.63
726,-241.81
727,-246.60
728,-244.21
729,-244.21
730,-239.42
731,-244.21
732,-246.60
733,-258.57
734,-253.79
735,-249.00
736,-249.00
737,-244.21
738,-244.21
739,-249.00
740,-244.21
741,-246.60
742,-241.81
743,-251.39
744,-246.60
745,-246.60
746,-241.81
747,-241.81
748,-246.60
749,-251.39
750,-241.81
751,-241.81
752,-239.42
753,-253.79
754,-246.60
755,-249.00
756,-229.84
757,-241.81
758,-244.21
759,-246.60
760,-244.21
761,-256.18
762,-239.42
763,-234.63
764,-241.81
765,-241.81
766,-232.24
767,-251.39
768,-253.79
769,-249.00
770,-244.21
771,-260.97
772,-246.60
773,-239.42
774,-249.00
775,-249.00
776,-237.03
777,-249.00
778,-251.39
779,-246.60
780,-249.00
781,-234.63
782,-237.03
783,-234.63
784,-239.42
785,-249.00
786,-241.81
787,-239.42
788,-246.60
789,-246.60
790,-241.81
791,-249.00
792,-246.60
793,-251.39
794,-249.00
795,-256.18
796,-249.00
797,-249.00
798,-249.00
799,-239.42
800,-241.81
801,-241.81
802,-246.60
803,-241.81
804,-246.60
805,-253.79
806,-253.79
807,-251.39
808,-246.60
809,-239.42
810,-241.81
811,-241.81
812,-246.60
813,-246.60
814,-244.21
815,-239.42
816,-241.81
817,-241.81
818,-246.60
819,-239.42
820,-239.42
821,-244.21
822,-244.21
823,-244.21
824,-239.42
825,-249.00
826,-239.42
827,-239.42
828,-246.60
829,-244.21
830,-241.81
831,-251.39
832,-244.21
833,-244.21
834,-249.00
835,-249.00
836,-246.60
837,-244.21
838,-249.00
839,-249.00
840,-244.21
841,-244.21
842,-249.00
843,-244.21
844,-251.39
845,-246.60
846,-244.21
847,-251.39
848,-246.60
849,-237.03
850,-241.81
851,-251.39
852,-256.18
853,-241.81
854,-249.00
855,-246.60
856,-246.60
857,-239.42
858,-237.03
859,-239.42
860,-246.60
861,-253.79
862,-244.21
863,-251.39
864,-249.00
865,-246.60
866,-239.42
867,-244.21
868,-246.60
869,-244.21
870,-249.00
871,-237.03
872,-246.60
873,-246.60
874,-244.21
875,-244.21
876,-246.60
877,-246.60
878,-244.21
879,-246.60
880,-241.81
881,-244.21
882,-241.81
883,-249.00
884,-251.39
885,-251.39
886,-244.21
887,-246.60
888,-249.00
889,-246.60
890,-249.00
891,-249.00
892,-244.21
893,-253.79
894,-241.81
895,-241.81
896,-244.21
897,-251.39
898,-246.60
899,-244.21
900,-239.42
901,-251.39
902,-239.42
903,-239.42
904,-241.81
905,-249.00
906,-237.03
907,-241.81
908,-237.03
909,-239.42
910,-246.60
911,-246.60
912,-246.60
913,-249.00
914,-251.39
915,-239.42
916,-246.60
917,-244.21
918,-241.81
919,-244.21
920,-244.21
921,-253.79
922,-249.00
923,-253.79
924,-251.39
925,-251.39
926,-253.79
927,-251.39
928,-246.60
929,-251.39
930,-246.60
931,-244.21
932,-239.42
933,-237.03
934,-246.60
935,-239.42
936,-251.39
937,-253.79
938,-246.60
939,-246.60
940,-239.42
941,-246.60
942,-249.00
943,-253.79
944,-251.39
945,-249.00
946,-244.21
947,-246.60
948,-239.42
949,-234.63
950,-234.63
951,-234.63
952,-244.21
953,-246.60
954,-244.21
955,-244.21
956,-249.00
957,-249.00
958,-251.39
959,-244.21
960,-241.81
961,-244.21
962,-246.60
963,-239.42
964,-239.42
965,-251.39
966,-249.00
967,-244.21
968,-244.21
969,-241.81
970,-237.03
971,-249.00
972,-239.42
973,-241.81
974,-246.60
975,-239.42
976,-251.39
977,-246.60
978,-244.21
979,-246.60
980,-241.81
981,-237.03
982,-244.21
983,-244.21
984,-246.60
985,-251.39
986,-256.18
987,-256.18
988,-241.81
989,-241.81
990,-239.42
991,-241.81
992,-244.21
993,-237.03
994,-244.21
995,-244.21
996,-246.60
997,-241.81
998,-246.60
999,-241.81
1000,-244.21
1001,-244.21
1002,-244.21
1003,-239.42
1004,-246.60
1005,-241.81
1006,-256.18
1007,-246.60
1008,-251.39
1009,-251.39
1010,-246.60
1011,-241.81
1012,-239.42
1013,-249.00
1014,-251.39
1015,-249.00
1016,-249.00
1017,-244.21
1018,-241.81
1019,-237.03
1020,-244.21
1021,-246.60
1022,-241.81
1023,-246.60
1024,-249.00
1025,-249.00
1026,-241.81
1027,-237.03
1028,-249.00
1029,-239.42
1030,-239.42
1031,-251.39
1032,-256.18
1033,-244.21
1034,-244.21
1035,-249.00
1036,-237.03
1037,-234.63
1038,-246.60
1039,-249.00
1040,-241.81
1041,-249.00
1042,-246.60
1043,-234.63
1044,-241.81
1045,-246.60
1046,-244.21
1047,-244.21
1048,-244.21
1049,-253.79
1050,-256.18
1051,-258.57
1052,-249.00
1053,-246.60
1054,-249.00
1055,-253.79
1056,-258.57
1057,-244.21
1058,-253.79
1059,-256.18
1060,-246.60
1061,-244.21
1062,-256.18
1063,-244.21
1064,-237.03
1065,-263.36
1066,-244.21
1067,-237.03
1068,-253.79
1069,-253.79
1070,-251.39
1071,-244.21
1072,-251.39
1073,-253.79
1074,-232.24
1075,-251.39
1076,-251.39
1077,-241.81
1078,-246.60
1079,-253.79
1080,-251.39
1081,-246.60
1082,-256.18
1083,-256.18
1084,-253.79
1085,-249.00
1086,-251.39
1087,-251.39
1088,-253.79
1089,-260.97
1090,-253.79
1091,-244.21
1092,-251.39
1093,-251.39
1094,-251.39
1095,-244.21
1096,-244.21
1097,-246.60
1098,-234.63
1099,-239.42
1100,-253.79
1101,-239.42
1102,-244.21
1103,-249.00
1104,-241.81
1105,-244.21
1106,-253.79
1107,-256.18
1108,-241.81
1109,-246.60
1110,-246.60
1111,-237.03
1112,-256.18
1113,-256.18
1114,-253.79
1115,-246.60
1116,-251.39
1117,-251.39
1118,-239.42
1119,-237.03
1120,-244.21
1121,-239.42
1122,-241.81
1123,-246.60
1124,-241.81
1125,-253.79
1126,-244.21
1127,-256.18
1128,-249.00
1129,-244.21
1130,-241.81
1131,-249.00
1132,-244.21
1133,-249.00
1134,-249.00
1135,-246.60
1136,-246.60
1137,-258.57
1138,-253.79
1139,-256.18
1140,-260.97
1141,-244.21
1142,-239.42
1143,-246.60
1144,-244.21
1145,-249.00
1146,-256.18
1147,-246.60
1148,-256.18
1149,-239.42
1150,-241.81
1151,-249.00
1152,-241.81
1153,-244.21
1154,-241.81
1155,-249.00
1156,-246.60
1157,-241.81
1158,-244.21
1159,-249.00
1160,-251.39
1161,-251.39
1162,-251.39
1163,-244.21
1164,-246.60
1165,-256.18
1166,-251.39
1167,-251.39
1168,-246.60
1169,-253.79
1170,-246.60
1171,-244.21
1172,-241.81
1173,-246.60
1174,-251.39
1175,-258.57
1176,-256.18
1177,-249.00
1178,-256.18
1179,-244.21
1180,-244.21
1181,-246.60
1182,-253.79
1183,-256.18
1184,-244.21
1185,-241.81
1186,-253.79
1187,-253.79
1188,-246.60
1189,-249.00
1190,-241.81
1191,-253.79
1192,-253.79
1193,-249.00
1194,-253.79
1195,-253.79
1196,-246.60
1197,-251.39
1198,-251.39
1199,-251.39
1200,-251.39
1201,-239.42
1202,-249.00
1203,-234.63
1204,-246.60
1205,-241.81
1206,-249.00
1207,-244.21
1208,-244.21
1209,-249.00
1210,-249.00
1211,-246.60
1212,-246.60
1213,-253.79
1214,-244.21
1215,-244.21
1216,-244.21
1217,-237.03
1218,-246.60
1219,-244.21
1220,-246.60
1221,-256.18
1222,-244.21
1223,-253.79
1224,-256.18
1225,-244.21
1226,-246.60
1227,-256.18
1228,-249.00
1229,-251.39
1230,-253.79
1231,-256.18
1232,-256.18
1233,-244.21
1234,-244.21
1235,-244.21
1236,-237.03
1237,-244.21
1238,-239.42
1239,-241.81
1240,-249.00
1241,-246.60
1242,-253.79
1243,-249.00
1244,-239.42
1245,-246.60
1246,-253.79
1247,-244.21
1248,-249.00
1249,-244.21
1250,-244.21
1251,-249.00
1252,-241.81
1253,-239.42
1254,-246.60
1255,-246.60
1256,-239.42
1257,-241.81
1258,-239.42
1259,-244.21
1260,-241.81
1261,-246.60
1262,-246.60
1263,-241.81
1264,-241.81
1265,-241.81
1266,-239.42
1267,-246.60
1268,-249.00
1269,-244.21
1270,-244.21
1271,-241.81
1272,-249.00
1273,-241.81
1274,-241.81
1275,-237.03
1276,-244.21
1277,-244.21
1278,-239.42
1279,-239.42
1280,-241.81
1281,-253.79
1282,-256.18
1283,-249.00
1284,-246.60
1285,-244.21
1286,-244.21
1287,-253.79
1288,-249.00
1289,-244.21
1290,-241.81
1291,-241.81
1292,-241.81
1293,-253.79
1294,-239.42
1295,-239.42
1296,-244.21
1297,-246.60
1298,-244.21
1299,-246.60
1300,-244.21
1301,-237.03
1302,-246.60
1303,-246.60
1304,-251.39
1305,-246.60
1306,-246.60
1307,-244.21
1308,-256.18
1309,-246.60
1310,-244.21
1311,-251.39
1312,-244.21
1313,-244.21
1314,-239.42
1315,-239.42
1316,-246.60
1317,-246.60
1318,-244.21
1319,-251.39
1320,-253.79
1321,-256.18
1322,-249.00
1323,-244.21
1324,-251.39
1325,-244.21
1326,-244.21
1327,-249.00
1328,-227.45
1329,-258.57
1330,-258.57
1331,-237.03
1332,-222.66
1333,-244.21
1334,-246.60
1335,-232.24
1336,-251.39
1337,-249.00
1338,-244.21
1339,-249.00
1340,-253.79
1341,-239.42
1342,-225.05
1343,-246.60
1344,-265.76
1345,-246.60
1346,-241.81
1347,-246.60
1348,-237.03
1349,-239.42
1350,-246.60
1351,-246.60
1352,-239.42
1353,-239.42
1354,-265.76
1355,-249.00
1356,-232.24
1357,-263.36
1358,-253.79
1359,-234.63
1360,-253.79
1361,-249.00
1362,-229.84
1363,-234.63
1364,-244.21
1365,-246.60
1366,-241.81
1367,-249.00
1368,-253.79
1369,-232.24
1370,-232.24
1371,-256.18
1372,-239.42
1373,-229.84
1374,-251.39
1375,-251.39
1376,-239.42
1377,-244.21
1378,-244.21
1379,-244.21
1380,-237.03
1381,-251.39
1382,-253.79
1383,-244.21
1384,-251.39
1385,-249.00
1386,-239.42
1387,-249.00
1388,-251.39
1389,-246.60
1390,-249.00
1391,-253.79
1392,-251.39
1393,-253.79
1394,-246.60
1395,-249.00
1396,-244.21
1397,-244.21
1398,-244.21
1399,-249.00
1400,-244.21
1401,-244.21
1402,-246.60
1403,-241.81
1404,-239.42
1405,-244.21
1406,-244.21
1407,-241.81
1408,-246.60
1409,-249.00
1410,-237.03
1411,-239.42
1412,-237.03
1413,-239.42
1414,-244.21
1415,-239.42
1416,-246.60
1417,-246.60
1418,-239.42
1419,-241.81
1420,-244.21
1421,-241.81
1422,-239.42
1423,-244.21
1424,-246.60
1425,-249.00
1426,-246.60
1427,-244.21
1428,-246.60
1429,-246.60
1430,-246.60
1431,-244.21
1432,-241.81
1433,-237.03
1434,-237.03
1435,-241.81
1436,-249.00
1437,-246.60
1438,-244.21
1439,-241.81
1440,-251.39
1441,-244.21
1442,-249.00
1443,-244.21
1444,-244.21
1445,-246.60
1446,-239.42
1447,-241.81
1448,-239.42
1449,-246.60
1450,-244.21
1451,-253.79
1452,-251.39
1453,-253.79
1454,-249.00
1455,-251.39
1456,-244.21
1457,-244.21
1458,-246.60
1459,-244.21
1460,-241.81
1461,-227.45
1462,-239.42
1463,-241.81
1464,-244.21
1465,-246.60
1466,-239.42
1467,-244.21
1468,-239.42
1469,-246.60
1470,-249.00
1471,-237.03
1472,-241.81
1473,-244.21
1474,-246.60
1475,-239.42
1476,-241.81
1477,-244.21
1478,-246.60
1479,-241.81
1480,-239.42
1481,-241.81
1482,-241.81
1483,-244.21
1484,-246.60
1485,-246.60
1486,-246.60
1487,-253.79
1488,-253.79
1489,-251.39
1490,-251.39
1491,-251.39
1492,-244.21
1493,-244.21
1494,-249.00
1495,-253.79
1496,-244.21
1497,-239.42
1498,-244.21
1499,-237.03
1500,-237.03
1501,-246.60
1502,-244.21
1503,-246.60
1504,-253.79
1505,-256.18
1506,-249.00
1507,-246.60
1508,-253.79
1509,-249.00
1510,-241.81
1511,-239.42
1512,-239.42
1513,-239.42
1514,-249.00
1515,-241.81
1516,-239.42
1517,-256.18
1518,-244.21
1519,-239.42
1520,-237.03
1521,-246.60
1522,-244.21
1523,-239.42
1524,-251.39
1525,-251.39
1526,-244.21
1527,-237.03
1528,-241.81
1529,-239.42
1530,-239.42
1531,-251.39
1532,-249.00
1533,-249.00
1534,-251.39
1535,-246.60
1536,-244.21
1537,-253.79
1538,-253.79
1539,-241.81
1540,-241.81
1541,-249.00
1542,-253.79
1543,-251.39
1544,-246.60
1545,-249.00
1546,-244.21
1547,-241.81
1548,-239.42
1549,-244.21
1550,-249.00
1551,-246.60
1552,-249.00
1553,-241.81
1554,-246.60
1555,-256.18
1556,-253.79
1557,-246.60
1558,-249.00
1559,-246.60
1560,-258.57
1561,-249.00
1562,-241.81
1563,-251.39
1564,-246.60
1565,-246.60
1566,-251.39
1567,-249.00
1568,-244.21
1569,-241.81
1570,-246.60
1571,-241.81
1572,-244.21
1573,-246.60
1574,-246.60
1575,-246.60
1576,-249.00
1577,-251.39
1578,-251.39
1579,-241.81
1580,-237.03
1581,-237.03
1582,-239.42
1583,-258.57
1584,-246.60
1585,-244.21
1586,-239.42
1587,-239.42
1588,-244.21
1589,-251.39
1590,-251.39
1591,-249.00
1592,-239.42
1593,-241.81
1594,-246.60
1595,-251.39
1596,-249.00
1597,-244.21
1598,-249.00
1599,-241.81
1600,-244.21
1601,-249.00
1602,-249.00
1603,-246.60
1604,-249.00
1605,-241.81
1606,-249.00
1607,-246.60
1608,-249.00
1609,-241.81
1610,-244.21
1611,-246.60
1612,-249.00
1613,-251.39
1614,-239.42
1615,-241.81
1616,-234.63
1617,-244.21
1618,-241.81
1619,-241.81
1620,-246.60
1621,-246.60
1622,-249.00
1623,-239.42
1624,-239.42
1625,-249.00
1626,-253.79
1627,-256.18
1628,-251.39
1629,-256.18
1630,-246.60
1631,-244.21
1632,-229.84
1633,-234.63
1634,-244.21
1635,-249.00
1636,-244.21
1637,-244.21
1638,-246.60
1639,-246.60
1640,-251.39
1641,-249.00
1642,-241.81
1643,-249.00
1644,-241.81
1645,-253.79
1646,-237.03
1647,-237.03
1648,-249.00
1649,-249.00
1650,-253.79
1651,-256.18
1652,-251.39
1653,-251.39
1654,-241.81
1655,-246.60
1656,-241.81
1657,-244.21
1658,-249.00
1659,-256.18
1660,-256.18
1661,-251.39
1662,-244.21
1663,-251.39
1664,-246.60
1665,-251.39
1666,-253.79
1667,-251.39
1668,-251.39
1669,-258.57
1670,-258.57
1671,-246.60
1672,-246.60
1673,-251.39
1674,-246.60
1675,-241.81
1676,-241.81
1677,-249.00
1678,-244.21
1679,-239.42
1680,-246.60
1681,-249.00
1682,-253.79
1683,-253.79
1684,-253.79
1685,-241.81
1686,-241.81
1687,-237.03
1688,-237.03
1689,-239.42
1690,-241.81
1691,-246.60
1692,-246.60
1693,-246.60
1694,-244.21
1695,-249.00
1696,-251.39
1697,-246.60
1698,-246.60
1699,-241.81
1700,-241.81
1701,-241.81
1702,-241.81
1703,-246.60
1704,-249.00
1705,-251.39
1706,-253.79
1707,-253.79
1708,-244.21
1709,-246.60
1710,-241.81
1711,-249.00
1712,-249.00
1713,-251.39
1714,-251.39
1715,-260.97
1716,-229.84
1717,-222.66
1718,-280.12
1719,-237.03
1720,-217.87
1721,-277.73
1722,-239.42
1723,-215.48
1724,-256.18
1725,-249.00
1726,-232.24
1727,-234.63
1728,-237.03
1729,-265.76
1730,-225.05
1731,-234.63
1732,-268.15
1733,-232.24
1734,-241.81
1735,-256.18
1736,-244.21
1737,-244.21
1738,-253.79
1739,-237.03
1740,-232.24
1741,-239.42
1742,-237.03
1743,-249.00
1744,-227.45
1745,-258.57
1746,-256.18
1747,-222.66
1748,-263.36
1749,-256.18
1750,-244.21
1751,-244.21
1752,-249.00
1753,-246.60
1754,-246.60
1755,-246.60
1756,-249.00
1757,-229.84
1758,-225.05
1759,-258.57
1760,-229.84
1761,-239.42
1762,-265.76
1763,-253.79
1764,-239.42
1765,-234.63
1766,-234.63
1767,-232.24
1768,-237.03
1769,-244.21
1770,-246.60
1771,-244.21
1772,-253.79
1773,-249.00
1774,-229.84
1775,-244.21
1776,-232.24
1777,-225.05
1778,-253.79
1779,-256.18
1780,-241.81
1781,-249.00
1782,-246.60
1783,-246.60
1784,-246.60
1785,-241.81
1786,-249.00
1787,-249.00
1788,-239.42
1789,-232.24
1790,-232.24
1791,-232.24
1792,-237.03
1793,-227.45
1794,-251.39
1795,-232.24
1796,-260.97
1797,-251.39
1798,-246.60
1799,-241.81
1800,-239.42
1801,-234.63
1802,-237.03
1803,-256.18
1804,-244.21
1805,-249.00
1806,-239.42
1807,-251.39
1808,-239.42
1809,-229.84
1810,-256.18
1811,-256.18
1812,-256.18
1813,-246.60
1814,-249.00
1815,-258.57
1816,-239.42
1817,-256.18
1818,-234.63
1819,-260.97
1820,-251.39
1821,-251.39
1822,-251.39
1823,-244.21
1824,-241.81
1825,-234.63
1826,-244.21
1827,-232.24
1828,-246.60
1829,-246.60
1830,-241.81
1831,-253.79
1832,-253.79
1833,-246.60
1834,-241.81
1835,-246.60
1836,-241.81
1837,-239.42
1838,-241.81
1839,-244.21
1840,-251.39
1841,-234.63
1842,-251.39
1843,-246.60
1844,-234.63
1845,-251.39
1846,-256.18
1847,-244.21
1848,-249.00
1849,-246.60
1850,-239.42
1851,-227.45
1852,-249.00
1853,-244.21
1854,-249.00
1855,-249.00
1856,-256.18
1857,-256.18
1858,-241.81
1859,-253.79
1860,-246.60
1861,-251.39
1862,-239.42
1863,-249.00
1864,-237.03
1865,-246.60
1866,-234.63
1867,-244.21
1868,-244.21
1869,-239.42
1870,-246.60
1871,-246.60
1872,-244.21
1873,-260.97
