time,value
620,9.906285
621,9.923036
622,9.930214
623,9.920643
624,9.913465
625,9.915857
626,9.911072
627,9.906285
628,9.9038925
629,9.908679
630,9.913465
631,9.911072
632,9.920643
633,9.923036
634,9.913465
635,9.896714
636,9.9015
637,9.911072
638,9.9038925
639,9.91825
640,9.911072
641,9.9015
642,9.894321
643,9.9015
644,9.889536
645,9.923036
646,9.925428
647,9.913465
648,9.911072
649,9.908679
650,9.913465
651,9.906285
652,9.915857
653,9.913465
654,9.911072
655,9.9038925
656,9.9015
657,9.913465
658,9.915857
659,9.91825
660,9.91825
661,9.911072
662,9.923036
663,9.925428
664,9.906285
665,9.915857
666,9.911072
667,9.91825
668,9.913465
669,9.91825
670,9.925428
671,9.930214
672,9.91825
673,9.91825
674,9.915857
675,9.920643
676,9.913465
677,9.91825
678,9.913465
679,9.927821
680,9.911072
681,9.9038925
682,9.91825
683,9.925428
684,9.934999
685,9.939785
686,9.908679
687,9.91825
688,9.9038925
689,9.908679
690,9.908679
691,9.860822
692,9.879965
693,9.95175
694,9.939785
695,9.906285
696,9.9038925
697,9.932607
698,9.946963
699,9.915857
700,9.906285
701,9.927821
702,9.949356
703,9.920643
704,9.9038925
705,9.930214
706,9.91825
707,9.915857
708,9.911072
709,9.91825
710,9.927821
711,9.911072
712,9.91825
713,9.9038925
714,9.899107
715,9.896714
716,9.889536
717,9.887143
718,9.906285
719,9.906285
720,9.908679
721,9.927821
722,9.915857
723,9.915857
724,9.920643
725,9.91825
726,9.899107
727,9.9015
728,9.913465
729,9.920643
730,9.908679
731,9.932607
732,9.930214
733,9.925428
734,9.915857
735,9.911072
736,9.920643
737,9.927821
738,9.91825
739,9.911072
740,9.9015
741,9.894321
742,9.899107
743,9.9015
744,9.894321
745,9.891929
746,9.911072
747,9.920643
748,9.925428
749,9.925428
750,9.920643
751,9.942178
752,9.911072
753,9.949356
754,9.896714
755,9.956535
756,9.889536
757,9.944571
758,9.906285
759,9.91825
760,9.913465
761,9.889536
762,9.932607
763,9.875179
764,9.985249
765,9.844072
766,9.97807
767,9.836894
768,9.973285
769,9.877572
770,9.934999
771,9.923036
772,9.882358
773,9.970892
774,9.8321085
775,10.023534
776,9.80818
777,10.009177
778,9.812965
779,9.992428
780,9.887143
781,9.925428
782,9.937392
783,9.8632145
784,9.990034
785,9.820144
786,10.037891
787,9.812965
788,10.004392
789,9.8321085
790,9.9756775
791,9.891929
792,9.9038925
793,9.954143
794,9.846465
795,10.006784
796,9.80818
797,10.018748
798,9.815358
799,10.018748
800,9.844072
801,9.968499
802,9.894321
803,9.896714
804,9.95175
805,9.836894
806,9.994821
807,9.80818
808,10.028319
809,9.815358
810,10.006784
811,9.817751
812,9.942178
813,9.887143
814,9.891929
815,9.939785
816,9.8321085
817,9.994821
818,9.805787
819,10.025927
820,9.796216
821,10.001999
822,9.827323
823,9.966106
824,9.882358
825,9.908679
826,9.934999
827,9.870394
828,9.9756775
829,9.846465
830,9.994821
831,9.839287
832,9.990034
833,9.860822
834,9.9756775
835,9.870394
836,9.954143
837,9.891929
838,9.927821
839,9.932607
840,9.88475
841,9.949356
842,9.8727865
843,9.956535
844,9.858429
845,9.944571
846,9.865608
847,9.963714
848,9.88475
849,9.966106
850,9.9015
851,9.944571
852,9.906285
853,9.908679
854,9.920643
855,9.894321
856,9.942178
857,9.899107
858,9.930214
859,9.875179
860,9.942178
861,9.8727865
862,9.932607
863,9.899107
864,9.939785
865,9.9015
866,9.923036
867,9.911072
868,9.91825
869,9.925428
870,9.906285
871,9.939785
872,9.906285
873,9.937392
874,9.9015
875,9.942178
876,9.894321
877,9.920643
878,9.906285
879,9.927821
880,9.899107
881,9.915857
882,9.906285
883,9.899107
884,9.908679
885,9.9038925
886,9.915857
887,9.908679
888,9.923036
889,9.894321
890,9.932607
891,9.894321
892,9.91825
893,9.908679
894,9.915857
895,9.9038925
896,9.925428
897,9.937392
898,9.915857
899,9.906285
900,9.896714
901,9.913465
902,9.913465
903,9.923036
904,9.906285
905,9.915857
906,9.906285
907,9.920643
908,9.911072
909,9.915857
910,9.923036
911,9.91825
912,9.911072
913,9.911072
914,9.894321
915,9.899107
916,9.911072
917,9.896714
918,9.911072
919,9.896714
920,9.891929
921,9.887143
922,9.908679
923,9.911072
924,9.915857
925,9.927821
926,9.91825
927,9.9038925
928,9.9015
929,9.9038925
930,9.91825
931,9.91825
932,9.908679
933,9.913465
934,9.911072
935,9.920643
936,9.91825
937,9.911072
938,9.920643
939,9.923036
940,9.920643
941,9.915857
942,9.91825
943,9.913465
944,9.911072
945,9.91825
946,9.911072
947,9.906285
948,9.906285
949,9.915857
950,9.906285
951,9.896714
952,9.899107
953,9.9038925
954,9.896714
955,9.908679
956,9.906285
957,9.923036
958,9.923036
959,9.925428
960,9.932607
961,9.930214
962,9.920643
963,9.91825
964,9.923036
965,9.91825
966,9.91825
967,9.91825
968,9.913465
969,9.911072
970,9.911072
971,9.91825
972,9.913465
973,9.915857
974,9.920643
975,9.925428
976,9.908679
977,9.920643
978,9.915857
979,9.913465
980,9.925428
981,9.91825
982,9.91825
983,9.915857
984,9.913465
985,9.911072
986,9.915857
987,9.9038925
988,9.906285
989,9.913465
990,9.91825
991,9.911072
992,9.913465
993,9.913465
994,9.923036
995,9.930214
996,9.911072
997,9.920643
998,9.923036
999,9.925428
1000,9.911072
1001,9.915857
1002,9.906285
1003,9.920643
1004,9.91825
1005,9.9038925
1006,9.9015
1007,9.913465
1008,9.923036
1009,9.913465
1010,9.927821
1011,9.915857
1012,9.911072
1013,9.911072
1014,9.908679
1015,9.911072
1016,9.908679
1017,9.911072
1018,9.908679
1019,9.908679
1020,9.906285
1021,9.911072
1022,9.911072
1023,9.913465
1024,9.920643
1025,9.911072
1026,9.899107
1027,9.908679
1028,9.913465
1029,9.896714
1030,9.9015
1031,9.9038925
1032,9.91825
1033,9.920643
1034,9.906285
1035,9.913465
1036,9.911072
1037,9.891929
1038,9.915857
1039,9.913465
1040,9.9038925
1041,9.9038925
1042,9.9038925
1043,9.91825
1044,9.9038925
1045,9.915857
1046,9.930214
1047,9.932607
1048,9.925428
1049,9.923036
1050,9.896714
1051,9.908679
1052,9.906285
1053,9.911072
1054,9.920643
1055,9.920643
1056,9.91825
1057,9.915857
1058,9.923036
1059,9.920643
1060,9.920643
1061,9.913465
1062,9.913465
1063,9.920643
1064,9.91825
1065,9.920643
1066,9.908679
1067,9.911072
1068,9.923036
1069,9.925428
1070,9.906285
1071,9.891929
1072,9.9015
1073,9.896714
1074,9.908679
1075,9.913465
1076,9.91825
1077,9.920643
1078,9.91825
1079,9.9015
1080,9.908679
1081,9.913465
1082,9.925428
1083,9.91825
1084,9.91825
1085,9.911072
1086,9.915857
1087,9.9015
1088,9.913465
1089,9.915857
1090,9.9038925
1091,9.920643
1092,9.911072
1093,9.906285
1094,9.9038925
1095,9.911072
1096,9.896714
1097,9.894321
1098,9.906285
1099,9.920643
1100,9.923036
1101,9.913465
1102,9.915857
1103,9.908679
1104,9.899107
1105,9.915857
1106,9.894321
1107,9.896714
1108,9.9038925
1109,9.927821
1110,9.911072
1111,9.908679
1112,9.913465
1113,9.925428
1114,9.927821
1115,9.923036
1116,9.911072
1117,9.91825
1118,9.91825
1119,9.913465
1120,9.937392
1121,9.927821
1122,9.911072
1123,9.911072
1124,9.906285
1125,9.91825
1126,9.906285
1127,9.908679
1128,9.911072
1129,9.9038925
1130,9.906285
1131,9.91825
1132,9.920643
1133,9.906285
1134,9.899107
1135,9.91825
1136,9.915857
1137,9.913465
1138,9.91825
1139,9.927821
1140,9.915857
1141,9.913465
1142,9.915857
1143,9.913465
1144,9.925428
1145,9.915857
1146,9.930214
1147,9.923036
1148,9.920643
1149,9.925428
1150,9.923036
1151,9.911072
1152,9.899107
1153,9.899107
1154,9.911072
1155,9.920643
1156,9.920643
1157,9.911072
1158,9.920643
1159,9.911072
1160,9.911072
1161,9.9038925
1162,9.911072
1163,9.91825
1164,9.923036
1165,9.925428
1166,9.927821
1167,9.913465
1168,9.906285
1169,9.908679
1170,9.920643
1171,9.911072
1172,9.908679
1173,9.906285
1174,9.906285
1175,9.906285
1176,9.915857
1177,9.915857
1178,9.9015
1179,9.9038925
1180,9.925428
1181,9.923036
1182,9.911072
1183,9.911072
1184,9.915857
1185,9.908679
1186,9.911072
1187,9.896714
1188,9.9015
1189,9.906285
1190,9.9038925
1191,9.911072
1192,9.906285
1193,9.920643
1194,9.915857
1195,9.91825
1196,9.913465
1197,9.906285
1198,9.9015
1199,9.91825
1200,9.925428
1201,9.915857
1202,9.906285
1203,9.913465
1204,9.911072
1205,9.913465
1206,9.911072
1207,9.9015
1208,9.913465
1209,9.91825
1210,9.923036
1211,9.920643
1212,9.913465
1213,9.911072
1214,9.923036
1215,9.920643
1216,9.920643
1217,9.920643
1218,9.915857
1219,9.925428
1220,9.91825
1221,9.911072
1222,9.906285
1223,9.915857
1224,9.908679
1225,9.9015
1226,9.911072
1227,9.927821
1228,9.915857
1229,9.923036
1230,9.925428
1231,9.925428
1232,9.920643
1233,9.908679
1234,9.91825
1235,9.91825
1236,9.913465
1237,9.913465
1238,9.911072
1239,9.913465
1240,9.915857
1241,9.915857
1242,9.915857
1243,9.913465
1244,9.920643
1245,9.91825
1246,9.908679
1247,9.906285
1248,9.9015
1249,9.899107
1250,9.915857
1251,9.911072
1252,9.915857
1253,9.908679
1254,9.920643
1255,9.920643
1256,9.920643
1257,9.930214
1258,9.927821
1259,9.908679
1260,9.9038925
1261,9.9015
1262,9.920643
1263,9.920643
1264,9.911072
1265,9.9038925
1266,9.91825
1267,9.927821
1268,9.925428
1269,9.91825
1270,9.915857
1271,9.908679
1272,9.915857
1273,9.923036
1274,9.913465
1275,9.908679
1276,9.920643
1277,9.908679
1278,9.911072
1279,9.915857
1280,9.915857
1281,9.91825
1282,9.911072
1283,9.915857
1284,9.920643
1285,9.915857
1286,9.913465
1287,9.908679
1288,9.906285
1289,9.906285
1290,9.920643
1291,9.913465
1292,9.91825
1293,9.9038925
1294,9.913465
1295,9.915857
1296,9.911072
1297,9.920643
1298,9.913465
1299,9.91825
1300,9.923036
1301,9.91825
1302,9.920643
1303,9.920643
1304,9.91825
1305,9.913465
1306,9.908679
1307,9.908679
1308,9.908679
1309,9.911072
1310,9.9015
1311,9.9038925
1312,9.906285
1313,9.913465
1314,9.920643
1315,9.915857
1316,9.9015
1317,9.911072
1318,9.894321
1319,9.899107
1320,9.906285
1321,9.908679
1322,9.9015
1323,9.899107
1324,9.915857
1325,9.91825
1326,9.91825
1327,9.908679
1328,9.911072
1329,9.906285
1330,9.908679
1331,9.913465
1332,9.911072
1333,9.915857
1334,9.930214
1335,9.920643
1336,9.915857
1337,9.911072
1338,9.915857
1339,9.915857
1340,9.920643
1341,9.91825
1342,9.911072
1343,9.920643
1344,9.91825
1345,9.913465
1346,9.908679
1347,9.908679
1348,9.925428
1349,9.920643
1350,9.913465
1351,9.91825
1352,9.91825
1353,9.920643
1354,9.91825
1355,9.920643
1356,9.911072
1357,9.906285
1358,9.915857
1359,9.915857
1360,9.913465
1361,9.9038925
1362,9.908679
1363,9.920643
1364,9.911072
1365,9.923036
1366,9.915857
1367,9.91825
1368,9.925428
1369,9.91825
1370,9.923036
1371,9.925428
1372,9.915857
1373,9.925428
1374,9.91825
1375,9.915857
1376,9.906285
1377,9.911072
1378,9.915857
1379,9.932607
1380,9.923036
1381,9.915857
1382,9.927821
1383,9.91825
1384,9.930214
1385,9.911072
1386,9.915857
1387,9.9015
1388,9.913465
1389,9.915857
1390,9.915857
1391,9.925428
1392,9.923036
1393,9.91825
1394,9.915857
1395,9.908679
1396,9.908679
1397,9.896714
1398,9.891929
1399,9.9038925
1400,9.911072
1401,9.91825
1402,9.913465
1403,9.9015
1404,9.9038925
1405,9.9038925
1406,9.911072
1407,9.913465
1408,9.906285
1409,9.908679
1410,9.908679
1411,9.911072
1412,9.911072
1413,9.920643
1414,9.937392
1415,9.915857
1416,9.920643
1417,9.927821
1418,9.934999
1419,9.911072
1420,9.894321
1421,9.899107
1422,9.913465
1423,9.913465
1424,9.9038925
1425,9.9038925
1426,9.9015
1427,9.9015
1428,9.9038925
1429,9.908679
1430,9.906285
1431,9.9038925
1432,9.908679
1433,9.911072
1434,9.908679
1435,9.9038925
1436,9.908679
1437,9.913465
1438,9.930214
1439,9.91825
1440,9.911072
1441,9.908679
1442,9.908679
1443,9.923036
1444,9.915857
1445,9.915857
1446,9.911072
1447,9.911072
1448,9.930214
1449,9.915857
1450,9.913465
1451,9.91825
1452,9.906285
1453,9.894321
1454,9.9038925
1455,9.923036
1456,9.91825
1457,9.913465
1458,9.911072
1459,9.899107
1460,9.899107
1461,9.908679
1462,9.899107
1463,9.9015
1464,9.9015
1465,9.91825
1466,9.906285
1467,9.9015
1468,9.915857
1469,9.913465
1470,9.911072
1471,9.911072
1472,9.91825
1473,9.920643
1474,9.913465
1475,9.913465
1476,9.923036
1477,9.930214
1478,9.906285
1479,9.915857
1480,9.923036
1481,9.925428
1482,9.913465
1483,9.896714
1484,9.899107
1485,9.911072
1486,9.939785
1487,9.923036
1488,9.915857
1489,9.915857
1490,9.913465
1491,9.91825
1492,9.920643
1493,9.920643
1494,9.906285
1495,9.9038925
1496,9.908679
1497,9.915857
1498,9.9015
1499,9.91825
1500,9.927821
1501,9.925428
1502,9.930214
1503,9.915857
1504,9.915857
1505,9.908679
1506,9.911072
1507,9.925428
1508,9.920643
1509,9.927821
1510,9.934999
1511,9.920643
1512,9.908679
1513,9.906285
1514,9.908679
1515,9.913465
1516,9.9015
1517,9.915857
1518,9.9015
1519,9.9038925
1520,9.913465
1521,9.91825
1522,9.913465
1523,9.911072
1524,9.908679
1525,9.911072
1526,9.91825
1527,9.925428
1528,9.923036
1529,9.91825
1530,9.920643
1531,9.908679
1532,9.920643
1533,9.923036
1534,9.913465
1535,9.908679
1536,9.908679
1537,9.889536
1538,9.908679
1539,9.908679
1540,9.906285
1541,9.915857
1542,9.91825
1543,9.911072
1544,9.911072
1545,9.913465
1546,9.91825
1547,9.911072
1548,9.908679
1549,9.915857
1550,9.915857
1551,9.915857
1552,9.908679
1553,9.913465
1554,9.915857
1555,9.911072
1556,9.91825
1557,9.932607
1558,9.91825
1559,9.913465
1560,9.925428
1561,9.915857
1562,9.913465
1563,9.91825
1564,9.920643
1565,9.913465
1566,9.920643
1567,9.91825
1568,9.908679
1569,9.913465
1570,9.91825
1571,9.91825
1572,9.920643
1573,9.930214
1574,9.9015
1575,9.908679
1576,9.9038925
1577,9.908679
1578,9.91825
1579,9.906285
1580,9.9038925
1581,9.906285
1582,9.908679
1583,9.915857
1584,9.915857
1585,9.915857
1586,9.930214
1587,9.91825
1588,9.91825
1589,9.9038925
1590,9.896714
1591,9.9038925
1592,9.913465
1593,9.911072
1594,9.913465
1595,9.915857
1596,9.915857
1597,9.911072
1598,9.923036
1599,9.899107
1600,9.925428
1601,9.91825
1602,9.906285
1603,9.911072
1604,9.908679
1605,9.925428
1606,9.923036
1607,9.91825
1608,9.911072
1609,9.920643
1610,9.908679
1611,9.927821
1612,9.915857
1613,9.908679
1614,9.9038925
1615,9.908679
1616,9.9015
1617,9.911072
1618,9.913465
1619,9.915857
1620,9.915857
1621,9.913465
1622,9.920643
1623,9.927821
1624,9.927821
1625,9.927821
1626,9.9015
1627,9.911072
1628,9.906285
1629,9.927821
1630,9.932607
1631,9.91825
1632,9.927821
1633,9.925428
1634,9.91825
1635,9.915857
1636,9.920643
1637,9.9015
1638,9.915857
1639,9.913465
1640,9.91825
1641,9.91825
1642,9.925428
1643,9.91825
1644,9.908679
1645,9.911072
1646,9.91825
1647,9.923036
1648,9.925428
1649,9.91825
1650,9.908679
1651,9.906285
1652,9.911072
1653,9.911072
1654,9.91825
1655,9.927821
1656,9.908679
1657,9.91825
1658,9.913465
1659,9.906285
1660,9.911072
1661,9.925428
1662,9.925428
1663,9.91825
1664,9.908679
1665,9.911072
1666,9.913465
1667,9.91825
1668,9.91825
1669,9.927821
1670,9.923036
1671,9.923036
1672,9.908679
1673,9.908679
1674,9.899107
1675,9.896714
1676,9.9038925
1677,9.915857
1678,9.911072
1679,9.927821
1680,9.920643
1681,9.91825
1682,9.908679
1683,9.91825
1684,9.908679
1685,9.911072
1686,9.915857
1687,9.911072
1688,9.906285
1689,9.920643
1690,9.911072
1691,9.915857
1692,9.915857
1693,9.913465
1694,9.923036
1695,9.923036
1696,9.920643
1697,9.920643
1698,9.9038925
1699,9.906285
1700,9.913465
1701,9.913465
1702,9.911072
1703,9.911072
1704,9.91825
1705,9.91825
1706,9.932607
1707,9.920643
1708,9.906285
1709,9.91825
1710,9.927821
1711,9.911072
1712,9.911072
1713,9.920643
1714,9.9038925
1715,9.923036
1716,9.930214
1717,9.911072
1718,9.925428
1719,9.915857
1720,9.9038925
1721,9.913465
1722,9.925428
1723,9.920643
1724,9.915857
1725,9.915857
1726,9.920643
1727,9.927821
1728,9.91825
1729,9.913465
1730,9.91825
1731,9.927821
1732,9.920643
1733,9.925428
1734,9.923036
1735,9.913465
1736,9.9038925
1737,9.899107
1738,9.911072
1739,9.908679
1740,9.920643
1741,9.906285
1742,9.91825
1743,9.91825
1744,9.915857
1745,9.911072
1746,9.908679
1747,9.91825
1748,9.911072
1749,9.908679
1750,9.923036
1751,9.925428
1752,9.913465
1753,9.9015
1754,9.896714
1755,9.915857
1756,9.91825
1757,9.9038925
1758,9.915857
1759,9.913465
1760,9.9015
1761,9.906285
1762,9.925428
1763,9.930214
1764,9.920643
1765,9.915857
1766,9.927821
1767,9.91825
1768,9.925428
1769,9.923036
1770,9.91825
1771,9.913465
1772,9.908679
1773,9.911072
1774,9.91825
1775,9.925428
1776,9.911072
1777,9.9015
1778,9.906285
1779,9.911072
1780,9.920643
1781,9.91825
1782,9.920643
1783,9.925428
1784,9.913465
1785,9.908679
1786,9.908679
1787,9.906285
1788,9.915857
1789,9.920643
1790,9.913465
1791,9.91825
1792,9.899107
1793,9.906285
1794,9.915857
1795,9.927821
1796,9.925428
1797,9.913465
1798,9.91825
1799,9.899107
1800,9.899107
1801,9.911072
1802,9.91825
1803,9.91825
1804,9.925428
1805,9.906285
1806,9.908679
1807,9.906285
1808,9.911072
1809,9.911072
1810,9.908679
1811,9.913465
1812,9.920643
1813,9.9038925
1814,9.896714
1815,9.9038925
1816,9.911072
1817,9.91825
1818,9.923036
1819,9.927821
1820,9.920643
1821,9.91825
1822,9.908679
1823,9.9015
1824,9.906285
1825,9.932607
1826,9.91825
1827,9.925428
1828,9.908679
1829,9.906285
1830,9.913465
1831,9.923036
1832,9.91825
1833,9.899107
1834,9.896714
1835,9.913465
1836,9.91825
1837,9.923036
1838,9.913465
1839,9.920643
1840,9.91825
1841,9.913465
1842,9.9038925
1843,9.911072
1844,9.911072
1845,9.899107
1846,9.911072
1847,9.911072
1848,9.91825
1849,9.923036
1850,9.932607
1851,9.930214
1852,9.920643
1853,9.923036
1854,9.915857
1855,9.908679
1856,9.913465
1857,9.91825
1858,9.9038925
1859,9.915857
1860,9.911072
